,netspend,volume,packs,brand,market,region,store,gweight,date
1483,1.78,2.164,1,brand_10,market_2,region_6,store_1,36502,2023-11-16
1484,9.68,8.522,2,brand_11,market_2,region_7,store_3,18869,2020-10-11
1485,17.37,12.545,1,brand_12,market_1,region_7,store_2,35363,2024-07-16
1486,6.92,3.44,2,brand_3,market_3,region_6,store_1,8004,2020-09-28
1487,18.23,18.453,1,brand_1,market_2,region_3,store_4,24052,2024-09-23
1488,19.7,8.356,4,brand_27,market_5,region_1,store_1,12401,2022-05-23
1489,8.13,6.686,3,brand_15,market_5,region_7,store_3,34574,2023-08-26
1490,13.98,1.629,4,brand_25,market_2,region_1,store_4,10252,2021-12-13
1491,7.0,17.195,5,brand_24,market_2,region_6,store_1,18574,2021-01-20
1492,14.61,12.116,2,brand_18,market_4,region_6,store_3,30863,2022-09-26
1493,7.48,12.67,5,brand_2,market_5,region_1,store_3,19928,2020-12-24
1494,10.18,6.903,2,brand_11,market_2,region_1,store_2,4833,2023-02-22
1495,13.78,13.428,5,brand_29,market_2,region_1,store_2,7734,2024-07-29
1496,13.75,9.7,5,brand_26,market_3,region_3,store_1,4040,2022-07-27
1497,6.68,19.943,4,brand_12,market_3,region_1,store_3,3475,2021-10-05
1498,6.81,2.401,1,brand_22,market_1,region_7,store_4,24642,2022-03-08
1499,10.98,5.77,5,brand_29,market_1,region_2,store_4,39755,2022-05-03
1500,18.21,3.537,3,brand_18,market_1,region_5,store_1,6172,2021-05-28
1501,15.82,1.539,3,brand_27,market_2,region_4,store_4,18028,2023-08-25
1502,10.4,12.649,5,brand_14,market_1,region_1,store_4,11044,2024-01-03
1503,3.92,1.518,2,brand_28,market_3,region_7,store_3,7271,2021-01-27
1504,5.36,12.101,3,brand_15,market_2,region_7,store_4,33695,2024-03-04
1505,12.34,9.759,4,brand_23,market_3,region_6,store_2,17219,2023-04-22
1506,16.29,11.27,3,brand_17,market_5,region_1,store_3,46916,2024-07-26
1507,15.61,14.92,1,brand_6,market_5,region_5,store_2,15088,2023-07-22
1508,6.39,2.213,2,brand_13,market_2,region_4,store_3,32662,2021-02-08
1509,15.36,6.185,5,brand_6,market_2,region_1,store_4,41846,2024-08-28
1510,5.18,2.566,3,brand_15,market_2,region_6,store_1,4577,2020-07-16
1511,4.7,1.006,4,brand_17,market_5,region_6,store_2,13454,2024-01-26
1512,1.96,5.14,1,brand_16,market_1,region_1,store_3,22925,2021-07-12
1513,3.46,18.243,2,brand_17,market_5,region_1,store_3,28718,2020-07-17
1514,7.59,8.603,3,brand_7,market_5,region_1,store_1,1694,2023-05-25
1515,9.82,18.358,5,brand_9,market_1,region_6,store_2,10185,2020-08-07
1516,1.54,17.036,4,brand_28,market_4,region_6,store_2,14171,2021-04-30
1517,3.15,5.388,2,brand_27,market_1,region_5,store_4,34613,2020-11-13
1518,15.21,9.783,1,brand_24,market_3,region_7,store_4,2198,2024-12-27
1519,16.12,1.259,2,brand_29,market_3,region_3,store_3,22482,2021-03-01
1520,9.04,12.674,1,brand_29,market_1,region_3,store_2,42747,2022-11-16
1521,8.66,8.079,1,brand_2,market_3,region_5,store_2,11849,2024-11-18
1522,15.52,19.161,4,brand_28,market_1,region_1,store_3,48258,2022-12-22
1523,16.05,16.026,2,brand_16,market_5,region_6,store_2,30030,2021-03-24
1524,11.98,12.169,4,brand_25,market_5,region_4,store_3,24941,2020-03-29
1525,15.11,12.509,2,brand_2,market_1,region_6,store_3,10868,2024-03-01
1526,8.31,11.867,1,brand_29,market_1,region_4,store_1,2854,2023-10-13
1527,19.42,8.048,3,brand_24,market_5,region_5,store_3,26877,2020-10-31
1528,16.89,12.827,5,brand_8,market_3,region_4,store_4,41492,2020-10-17
1529,5.35,11.288,2,brand_26,market_5,region_4,store_4,9474,2024-05-19
1530,3.25,12.201,3,brand_28,market_5,region_1,store_2,6587,2020-02-10
1531,6.76,12.106,3,brand_23,market_4,region_4,store_3,28195,2021-08-11
1532,4.07,5.468,2,brand_2,market_5,region_7,store_3,49776,2022-01-08
1533,4.64,2.261,2,brand_11,market_2,region_2,store_4,34566,2023-08-31
1534,9.45,17.635,1,brand_1,market_1,region_4,store_1,39380,2022-05-02
1535,19.66,12.118,5,brand_10,market_4,region_2,store_2,43272,2021-09-11
1536,2.72,15.716,3,brand_4,market_1,region_3,store_3,12540,2023-03-03
1537,1.1,12.752,4,brand_4,market_4,region_3,store_4,46922,2024-05-28
1538,15.66,15.523,1,brand_2,market_2,region_5,store_3,19592,2023-06-26
1539,19.77,6.479,3,brand_28,market_5,region_2,store_2,8965,2024-05-08
1540,1.38,15.443,1,brand_1,market_3,region_7,store_1,13392,2023-07-19
1541,7.62,16.124,4,brand_7,market_3,region_2,store_3,38413,2020-09-07
1542,3.73,1.888,2,brand_12,market_1,region_3,store_2,8278,2023-10-14
1543,5.75,16.22,5,brand_19,market_3,region_1,store_3,32118,2024-07-31
1544,5.23,16.113,4,brand_24,market_2,region_7,store_4,29563,2024-07-08
1545,9.25,11.833,5,brand_30,market_5,region_6,store_4,31686,2020-06-14
1546,18.87,8.297,4,brand_10,market_2,region_1,store_2,21107,2022-10-14
1547,2.14,1.587,3,brand_13,market_3,region_6,store_1,26721,2024-06-09
1548,17.58,7.824,3,brand_4,market_2,region_6,store_1,19297,2021-10-06
1549,19.49,10.763,4,brand_2,market_3,region_1,store_3,37594,2020-09-06
1550,5.61,18.849,4,brand_7,market_5,region_1,store_1,46618,2020-01-29
1551,13.41,6.445,3,brand_7,market_4,region_6,store_1,18415,2023-08-28
1552,6.39,1.361,1,brand_19,market_2,region_7,store_3,36214,2020-09-30
1553,2.71,19.632,4,brand_3,market_3,region_1,store_4,11322,2020-04-24
1554,17.7,5.061,5,brand_3,market_1,region_1,store_3,46835,2023-01-28
1555,9.41,17.458,5,brand_8,market_1,region_2,store_1,23297,2020-09-19
1556,8.78,7.682,2,brand_12,market_4,region_2,store_4,32144,2024-01-09
1557,1.29,16.265,3,brand_20,market_5,region_7,store_1,9606,2024-12-22
1558,18.59,19.378,3,brand_18,market_5,region_4,store_2,25006,2024-01-15
1559,13.7,16.43,2,brand_3,market_4,region_7,store_3,30339,2023-07-11
1560,19.7,11.77,2,brand_10,market_4,region_3,store_1,33539,2024-07-21
1561,13.64,9.666,2,brand_3,market_1,region_1,store_3,27941,2021-10-13
1562,5.16,2.504,4,brand_2,market_4,region_4,store_4,37519,2021-08-07
1563,18.69,5.598,4,brand_28,market_4,region_3,store_1,21143,2022-02-11
1564,2.79,9.564,4,brand_18,market_2,region_1,store_1,43183,2021-04-15
1565,9.77,17.168,3,brand_21,market_3,region_1,store_3,22323,2020-01-11
1566,3.04,17.752,3,brand_9,market_4,region_5,store_1,13850,2024-05-03
1567,9.26,19.996,4,brand_20,market_2,region_5,store_2,16815,2022-12-11
1568,19.93,13.844,4,brand_30,market_4,region_3,store_2,16351,2023-04-15
1569,6.61,8.08,2,brand_10,market_3,region_4,store_2,2142,2022-04-07
1570,12.96,15.78,3,brand_4,market_4,region_1,store_1,24037,2024-12-03
1571,9.3,8.262,3,brand_13,market_4,region_7,store_2,7993,2021-06-16
1572,14.84,9.798,4,brand_26,market_2,region_4,store_3,16650,2024-06-03
1573,11.63,3.524,5,brand_20,market_5,region_2,store_2,49370,2021-03-08
1574,17.19,14.573,3,brand_7,market_4,region_5,store_2,36452,2022-04-14
1575,17.82,13.073,5,brand_23,market_2,region_1,store_1,48917,2024-05-15
1576,19.48,16.132,1,brand_5,market_4,region_4,store_3,14583,2021-01-02
1577,11.27,4.585,2,brand_9,market_5,region_3,store_2,6047,2022-01-25
1578,16.3,2.949,1,brand_4,market_1,region_5,store_2,36735,2024-08-28
1579,8.73,2.662,1,brand_10,market_3,region_1,store_2,8079,2021-10-09
1580,17.71,5.632,4,brand_4,market_1,region_7,store_4,12676,2020-02-23
1581,16.73,14.061,1,brand_30,market_3,region_5,store_1,25780,2023-02-15
1582,17.95,18.967,4,brand_10,market_3,region_6,store_2,14267,2020-08-28
1583,4.63,8.382,3,brand_9,market_1,region_5,store_3,34897,2023-10-19
1584,17.46,7.773,4,brand_11,market_3,region_1,store_3,14530,2021-01-22
1585,19.1,13.659,2,brand_9,market_2,region_4,store_3,30429,2022-09-24
1586,16.98,11.94,5,brand_12,market_3,region_5,store_2,4039,2023-06-10
1587,8.31,18.237,3,brand_12,market_4,region_1,store_3,24344,2022-04-24
1588,2.45,8.212,2,brand_17,market_2,region_7,store_2,40001,2022-06-25
1589,13.17,2.355,5,brand_18,market_5,region_4,store_4,28772,2020-11-25
1590,4.86,3.138,4,brand_18,market_1,region_2,store_2,33422,2023-08-19
1591,7.39,18.14,2,brand_26,market_3,region_3,store_1,24818,2022-11-28
1592,16.9,2.941,5,brand_6,market_2,region_3,store_3,26319,2022-11-20
1593,2.88,6.11,1,brand_15,market_4,region_3,store_3,31978,2020-08-08
1594,1.44,17.26,3,brand_14,market_2,region_2,store_4,3104,2022-01-30
1595,8.06,6.734,2,brand_21,market_1,region_6,store_4,1399,2024-07-27
1596,18.76,4.597,2,brand_12,market_4,region_7,store_3,2558,2021-11-25
1597,2.52,5.056,5,brand_18,market_5,region_4,store_4,37108,2024-10-21
1598,16.79,4.756,2,brand_11,market_2,region_2,store_1,9287,2023-03-12
1599,14.01,13.119,1,brand_29,market_2,region_3,store_2,13179,2022-09-07
1600,5.78,9.514,3,brand_3,market_3,region_3,store_3,4289,2021-08-27
1601,16.73,10.042,3,brand_13,market_2,region_2,store_4,28775,2023-01-14
1602,14.07,2.142,5,brand_15,market_2,region_4,store_4,40477,2020-01-16
1603,17.18,14.522,5,brand_20,market_1,region_1,store_2,4949,2021-03-23
1604,3.01,16.381,3,brand_15,market_4,region_3,store_2,14269,2024-09-24
1605,19.75,4.077,4,brand_3,market_1,region_6,store_1,32838,2021-09-22
1606,16.37,17.882,4,brand_29,market_1,region_7,store_4,27899,2023-02-23
1607,19.31,18.003,5,brand_26,market_3,region_7,store_3,22119,2020-10-23
1608,13.18,8.64,5,brand_19,market_3,region_2,store_4,43608,2022-06-17
1609,17.54,1.225,1,brand_27,market_1,region_1,store_2,3150,2023-05-07
1610,13.98,17.66,2,brand_13,market_5,region_5,store_4,46621,2020-12-12
1611,1.14,3.93,2,brand_26,market_5,region_2,store_1,4260,2020-11-11
1612,11.29,11.204,5,brand_2,market_3,region_3,store_1,7385,2023-04-17
1613,10.57,14.235,1,brand_3,market_5,region_7,store_2,18721,2023-10-17
1614,7.47,17.364,1,brand_12,market_2,region_2,store_4,44294,2022-12-22
1615,13.99,6.914,1,brand_1,market_5,region_3,store_4,19585,2021-11-23
1616,10.52,5.135,5,brand_3,market_5,region_2,store_1,27653,2022-12-18
1617,6.99,2.361,1,brand_21,market_3,region_7,store_2,19591,2020-09-18
1618,15.11,13.917,4,brand_21,market_3,region_5,store_1,39666,2021-06-30
1619,19.35,2.25,5,brand_7,market_2,region_5,store_3,44414,2022-05-10
1620,6.8,3.927,3,brand_30,market_4,region_4,store_1,24870,2024-03-24
1621,15.83,7.259,4,brand_12,market_2,region_1,store_4,39826,2020-02-18
1622,1.74,5.741,1,brand_5,market_4,region_7,store_4,1732,2020-05-03
1623,4.83,4.697,4,brand_1,market_1,region_3,store_2,39058,2023-07-11
1624,12.09,7.059,1,brand_30,market_5,region_4,store_2,49704,2023-05-10
1625,17.38,7.663,4,brand_25,market_4,region_1,store_4,26563,2021-06-26
1626,8.96,15.093,2,brand_6,market_1,region_5,store_4,23589,2024-12-28
1627,7.82,15.59,1,brand_8,market_1,region_1,store_2,29292,2021-10-16
1628,15.65,6.519,2,brand_4,market_1,region_1,store_1,1016,2020-03-20
1629,6.49,6.996,2,brand_21,market_4,region_5,store_2,3207,2024-01-02
1630,4.86,3.851,5,brand_4,market_5,region_6,store_2,49439,2022-08-20
1631,14.61,7.251,5,brand_8,market_4,region_5,store_3,1092,2023-01-26
1632,2.7,7.668,3,brand_15,market_3,region_3,store_3,9474,2020-04-01
1633,7.81,12.561,3,brand_9,market_4,region_2,store_4,39580,2021-01-17
1634,9.33,6.206,3,brand_15,market_4,region_5,store_4,4802,2023-12-15
1635,17.93,15.786,3,brand_9,market_3,region_2,store_3,10476,2020-05-02
1636,13.93,13.531,3,brand_18,market_4,region_7,store_2,44033,2023-02-17
1637,18.19,16.458,4,brand_23,market_4,region_3,store_3,21818,2022-10-23
1638,11.58,5.182,1,brand_12,market_4,region_7,store_4,44921,2020-07-13
1639,4.79,17.536,4,brand_27,market_1,region_6,store_3,43799,2021-06-30
1640,9.46,7.292,3,brand_21,market_3,region_2,store_2,15654,2021-05-24
1641,17.42,7.352,3,brand_9,market_3,region_2,store_4,9322,2020-08-01
1642,6.76,9.804,2,brand_21,market_1,region_4,store_4,21602,2024-06-19
1643,18.98,1.036,5,brand_24,market_1,region_5,store_3,41103,2024-11-17
1644,12.06,15.178,1,brand_12,market_3,region_3,store_3,43660,2024-06-27
1645,14.94,12.668,3,brand_9,market_4,region_7,store_4,29242,2023-07-28
1646,11.02,18.204,1,brand_17,market_5,region_3,store_3,12283,2024-12-20
1647,14.94,17.607,4,brand_19,market_1,region_4,store_1,12277,2024-05-18
1648,19.26,7.986,4,brand_20,market_3,region_2,store_2,30768,2024-01-19
1649,16.24,6.143,4,brand_6,market_2,region_5,store_3,47256,2024-07-01
1650,9.06,19.044,4,brand_20,market_4,region_7,store_3,44631,2022-12-14
1651,7.04,14.139,1,brand_12,market_5,region_2,store_4,48566,2021-10-17
1652,9.33,18.616,2,brand_21,market_5,region_4,store_3,45803,2021-10-28
1653,10.1,5.373,1,brand_13,market_4,region_6,store_1,42600,2022-11-10
1654,8.27,7.603,5,brand_26,market_2,region_6,store_3,35915,2021-12-10
1655,10.15,10.099,5,brand_6,market_2,region_2,store_4,4623,2024-11-28
1656,11.34,10.467,1,brand_30,market_2,region_1,store_4,49865,2022-12-06
1657,16.96,10.319,5,brand_25,market_5,region_4,store_4,16317,2024-12-10
1658,10.28,13.042,2,brand_10,market_4,region_3,store_2,23014,2021-03-22
1659,19.71,10.472,1,brand_24,market_3,region_1,store_2,40507,2021-04-27
1660,16.17,15.701,1,brand_3,market_5,region_4,store_3,31207,2020-11-04
1661,8.88,8.589,2,brand_15,market_2,region_3,store_4,48262,2023-04-25
1662,14.98,18.766,2,brand_19,market_2,region_7,store_4,11758,2022-02-25
1663,2.35,7.586,4,brand_2,market_5,region_5,store_4,48504,2022-12-30
1664,1.09,2.869,3,brand_29,market_5,region_5,store_2,9147,2020-05-13
1665,2.61,9.074,4,brand_4,market_2,region_7,store_1,45729,2021-02-11
1666,9.45,5.469,4,brand_4,market_4,region_5,store_1,48124,2020-02-27
1667,4.12,14.535,2,brand_21,market_5,region_2,store_4,41488,2021-04-11
1668,10.05,4.716,4,brand_21,market_3,region_1,store_3,46423,2021-07-05
1669,2.93,18.572,5,brand_29,market_1,region_6,store_1,10505,2023-07-23
1670,2.14,10.701,5,brand_3,market_1,region_7,store_1,41463,2023-12-31
1671,5.17,7.906,4,brand_29,market_4,region_4,store_2,30358,2022-11-12
1672,18.12,6.638,3,brand_26,market_4,region_7,store_4,21598,2020-05-01
1673,10.28,11.016,4,brand_25,market_4,region_5,store_2,39024,2022-07-13
1674,2.12,8.311,4,brand_11,market_5,region_6,store_1,47469,2021-06-08
1675,4.4,9.239,5,brand_25,market_1,region_7,store_2,34958,2024-01-15
1676,12.29,6.034,4,brand_22,market_1,region_6,store_4,20028,2024-07-06
1677,12.41,1.701,5,brand_30,market_4,region_5,store_4,28423,2024-01-27
1678,14.41,12.69,2,brand_30,market_2,region_7,store_3,16711,2024-08-24
1679,5.97,12.04,1,brand_1,market_3,region_5,store_1,19383,2024-08-09
1680,1.83,15.124,1,brand_22,market_3,region_5,store_1,20091,2023-02-04
1681,5.64,3.731,3,brand_17,market_5,region_4,store_3,26315,2022-10-03
1682,2.74,3.341,5,brand_15,market_2,region_2,store_3,4197,2023-10-23
1683,9.0,2.507,2,brand_25,market_5,region_6,store_4,1993,2022-07-19
1684,6.14,3.152,4,brand_16,market_5,region_7,store_3,44130,2021-07-07
1685,19.09,17.928,1,brand_8,market_3,region_4,store_2,40586,2020-06-22
1686,16.8,2.309,2,brand_12,market_2,region_1,store_1,8491,2023-12-17
1687,5.42,6.556,5,brand_18,market_1,region_2,store_3,20386,2022-02-25
1688,6.46,10.043,4,brand_24,market_1,region_4,store_1,20767,2023-06-29
1689,14.68,13.383,2,brand_25,market_5,region_6,store_3,22538,2023-12-15
1690,4.98,12.686,5,brand_27,market_5,region_5,store_3,2019,2023-04-21
1691,15.32,15.176,2,brand_14,market_4,region_5,store_2,35245,2024-11-13
1692,11.1,5.697,1,brand_8,market_1,region_7,store_1,4482,2021-05-07
1693,4.44,12.982,1,brand_27,market_5,region_4,store_4,27156,2020-11-27
1694,2.88,17.493,4,brand_8,market_2,region_3,store_3,6046,2024-06-29
1695,5.04,5.872,5,brand_3,market_3,region_1,store_4,29609,2022-04-03
1696,3.82,13.43,2,brand_29,market_2,region_6,store_3,33217,2024-10-05
1697,16.9,15.184,2,brand_20,market_3,region_5,store_4,29847,2020-07-30
1698,12.98,8.074,2,brand_2,market_4,region_6,store_2,34333,2022-04-06
1699,2.37,18.927,1,brand_11,market_1,region_7,store_2,20230,2021-05-28
1700,5.49,4.425,1,brand_15,market_2,region_4,store_2,33723,2023-06-04
1701,1.98,19.465,1,brand_3,market_3,region_4,store_1,9090,2021-01-14
1702,15.96,8.862,1,brand_5,market_3,region_7,store_4,42118,2020-06-14
1703,12.95,15.144,3,brand_7,market_2,region_1,store_1,36942,2023-11-30
1704,3.38,19.132,4,brand_1,market_2,region_7,store_2,25732,2021-09-09
1705,2.6,9.979,1,brand_18,market_3,region_1,store_3,39737,2023-12-16
1706,2.32,3.354,1,brand_30,market_2,region_6,store_4,41073,2022-11-19
1707,14.75,18.867,2,brand_14,market_1,region_2,store_1,5304,2020-11-09
1708,16.88,19.101,1,brand_2,market_1,region_5,store_3,22081,2021-07-22
1709,13.03,11.494,3,brand_13,market_1,region_6,store_3,12715,2022-10-12
1710,16.05,8.349,2,brand_16,market_3,region_2,store_1,4676,2020-11-03
1711,16.21,5.131,3,brand_8,market_1,region_1,store_4,31087,2023-09-24
1712,8.3,3.798,3,brand_6,market_3,region_4,store_3,37603,2023-02-23
1713,17.86,7.238,5,brand_8,market_1,region_6,store_3,6103,2023-09-09
1714,3.94,10.906,2,brand_18,market_5,region_2,store_4,44082,2020-05-10
1715,9.85,12.6,5,brand_19,market_1,region_6,store_4,12237,2023-07-08
1716,8.7,6.851,1,brand_29,market_1,region_4,store_4,8500,2021-11-27
1717,5.94,5.041,1,brand_14,market_4,region_1,store_1,1979,2021-04-25
1718,15.57,9.694,2,brand_17,market_1,region_3,store_3,41071,2022-06-14
1719,4.03,8.838,2,brand_11,market_2,region_4,store_2,10896,2021-06-03
1720,10.04,16.182,4,brand_7,market_1,region_4,store_3,42753,2023-06-23
1721,7.13,18.616,5,brand_18,market_1,region_1,store_3,2752,2020-08-23
1722,17.69,16.698,4,brand_2,market_4,region_2,store_3,38360,2023-04-07
1723,16.54,8.037,1,brand_7,market_4,region_3,store_4,44313,2023-11-11
1724,9.27,1.659,1,brand_3,market_3,region_3,store_1,20593,2022-08-23
1725,18.8,13.649,3,brand_16,market_5,region_6,store_1,33032,2021-06-16
1726,5.12,11.467,4,brand_21,market_4,region_6,store_2,2906,2020-06-20
1727,18.61,4.843,5,brand_19,market_4,region_5,store_3,7261,2021-06-22
1728,11.03,17.764,1,brand_20,market_4,region_1,store_1,4852,2021-01-04
1729,1.1,12.609,1,brand_28,market_1,region_1,store_3,44724,2024-12-31
1730,1.46,19.466,3,brand_22,market_3,region_6,store_1,5993,2020-02-02
1731,17.46,3.49,1,brand_17,market_4,region_7,store_2,44371,2022-03-30
1732,11.66,14.334,2,brand_22,market_5,region_5,store_2,25489,2022-02-25
1733,13.73,13.452,4,brand_14,market_2,region_7,store_3,11698,2022-08-22
1734,4.81,8.488,1,brand_30,market_5,region_6,store_2,40428,2023-09-16
1735,19.97,15.285,2,brand_2,market_3,region_5,store_2,44095,2021-05-13
1736,2.01,15.066,5,brand_21,market_1,region_6,store_1,41421,2022-03-25
1737,6.57,14.709,5,brand_11,market_5,region_3,store_2,25719,2021-05-17
1738,8.25,3.183,1,brand_26,market_1,region_7,store_4,44121,2021-05-17
1739,14.39,1.41,5,brand_22,market_2,region_5,store_2,11908,2021-04-29
1740,12.54,3.783,1,brand_26,market_4,region_5,store_3,23331,2023-12-17
1741,11.13,2.561,2,brand_24,market_5,region_5,store_3,7618,2022-01-26
1742,3.55,2.222,1,brand_2,market_5,region_3,store_4,7562,2024-11-22
1743,5.04,3.688,1,brand_9,market_2,region_2,store_4,36986,2024-08-13
1744,5.53,3.053,5,brand_8,market_5,region_6,store_2,13482,2023-05-13
1745,2.51,5.067,3,brand_4,market_5,region_6,store_4,25681,2022-08-15
1746,5.77,13.006,1,brand_18,market_3,region_4,store_3,1635,2020-12-10
1747,4.43,15.521,3,brand_15,market_5,region_2,store_4,26447,2024-11-03
1748,8.56,2.318,2,brand_23,market_2,region_1,store_1,18037,2021-03-07
1749,1.8,14.162,4,brand_4,market_4,region_5,store_4,10179,2020-02-18
1750,18.02,8.132,3,brand_11,market_2,region_5,store_1,11101,2022-06-13
1751,14.34,15.072,1,brand_29,market_5,region_2,store_1,10697,2024-02-06
1752,7.87,3.117,1,brand_22,market_5,region_2,store_4,13822,2020-11-19
1753,18.82,5.098,4,brand_7,market_5,region_1,store_2,6321,2020-03-16
1754,1.6,8.271,5,brand_6,market_4,region_7,store_3,42491,2022-01-22
1755,8.22,11.253,3,brand_19,market_1,region_5,store_2,29526,2023-12-15
1756,3.63,9.279,3,brand_15,market_1,region_7,store_3,13996,2024-10-30
1757,19.21,5.739,3,brand_10,market_2,region_5,store_4,31718,2022-10-23
1758,9.25,6.982,2,brand_27,market_3,region_7,store_3,17082,2021-09-05
1759,14.59,15.169,5,brand_30,market_4,region_1,store_2,6885,2024-12-13
1760,2.29,17.254,1,brand_6,market_4,region_4,store_2,12714,2021-04-30
1761,11.28,6.292,5,brand_9,market_2,region_2,store_1,36852,2023-09-25
1762,8.57,15.672,3,brand_16,market_5,region_6,store_2,12480,2020-11-17
1763,19.72,13.636,1,brand_7,market_2,region_1,store_1,4504,2024-04-29
1764,8.97,16.804,2,brand_6,market_3,region_3,store_4,14544,2024-02-14
